transaction_id,account_id,transaction_date,transaction_type,channel,amount,transaction_status,merchant_category,fraud_flag
927317,501107,2024-04-01,UPI,ATM,682.04,Success,Travel,0
927318,500365,2024-02-16,UPI,Internet Banking,282.33,Success,Healthcare,0
927319,500080,2024-01-25,UPI,Internet Banking,171.1,Success,Electronics,0
927320,501937,2024-04-15,UPI,Mobile App,665.34,Success,Groceries,0
927321,501202,2024-02-29,UPI,Internet Banking,1708.79,Success,Healthcare,0
927322,501482,2024-01-27,Card,Mobile App,22982.17,Success,Restaurants,0
927323,500526,2024-04-09,UPI,Mobile App,760.27,Success,Restaurants,0
927324,501929,2024-01-28,Card,Internet Banking,1243.72,Success,Education,0
927325,502065,2024-02-04,UPI,Mobile App,1829.58,Success,Travel,0
927326,501673,2024-04-07,UPI,Mobile App,2287.63,Success,Restaurants,0
927327,502338,2024-02-27,UPI,Internet Banking,6897.48,Success,Healthcare,0
927328,500745,2024-02-11,IMPS,Mobile App,13160.66,Success,Fuel,0
927329,501959,2024-02-13,UPI,Mobile App,1933.31,Success,Education,0
927330,500812,2024-02-06,UPI,UPI Partner,2253.65,Success,Education,0
927331,501341,2024-01-11,Card,Mobile App,345.22,Success,Education,0
927332,500972,2024-03-09,UPI,Mobile App,827.94,Success,Fuel,0
927333,501368,2024-02-07,Card,Mobile App,1994.91,Success,Travel,0
927334,500225,2024-04-21,IMPS,Branch,4147.75,Success,Electronics,0
927335,500884,2024-02-05,UPI,Mobile App,177.66,Success,Utilities,0
927336,501612,2024-02-06,UPI,UPI Partner,2501.47,Success,Restaurants,0
927337,501497,2024-04-11,Bill Payment,UPI Partner,1405.48,Success,Education,0
927338,502298,2024-01-04,Card,ATM,5195.57,Success,Travel,0
927339,500356,2024-01-10,IMPS,ATM,5526.37,Success,Healthcare,0
927340,502261,2024-01-07,UPI,Internet Banking,827.37,Success,Healthcare,0
927341,500242,2024-01-29,UPI,Branch,2401.0,Reversed,Groceries,0
927342,500245,2024-01-05,Card,Mobile App,1143.46,Success,Electronics,0
927343,500340,2024-02-12,IMPS,Mobile App,6709.88,Success,Travel,0
927344,501666,2024-03-06,UPI,Mobile App,1107.42,Success,Electronics,0
927345,502124,2024-04-07,Card,Mobile App,1579.75,Success,Travel,0
927346,500937,2024-01-21,UPI,Mobile App,944.72,Success,Utilities,0
927347,501500,2024-01-29,Card,Mobile App,2769.59,Success,Fuel,0
927348,501919,2024-03-27,Card,Mobile App,3779.99,Failed,Utilities,0
927349,501865,2024-01-03,ATM,Mobile App,3260.24,Success,Travel,0
927350,501381,2024-01-25,UPI,Mobile App,408.0,Success,Groceries,0
927351,500599,2024-03-23,Card,Mobile App,2060.09,Success,Fuel,0
927352,501963,2024-04-02,Bill Payment,Branch,2164.51,Success,Education,0
927353,500620,2024-01-14,UPI,Mobile App,2537.45,Success,Education,0
927354,501463,2024-01-22,Bill Payment,Mobile App,2018.78,Success,Utilities,0
927355,502198,2024-03-14,UPI,Branch,610.96,Success,Fuel,0
927356,500695,2024-02-05,Bill Payment,Mobile App,4509.66,Success,Restaurants,0
927357,502101,2024-04-14,UPI,Branch,406.37,Success,Utilities,0
927358,500552,2024-01-12,UPI,UPI Partner,201.09,Success,Restaurants,0
927359,501978,2024-02-10,NEFT,Mobile App,1419.87,Success,Groceries,0
927360,500563,2024-02-27,UPI,Mobile App,620.42,Success,Utilities,0
927361,500335,2024-03-22,Bill Payment,Mobile App,852.73,Success,Utilities,0
927362,502345,2024-02-06,UPI,Mobile App,577.11,Success,Education,0
927363,501898,2024-04-14,UPI,Mobile App,587.41,Success,Fuel,0
927364,501105,2024-04-29,Bill Payment,Mobile App,2504.46,Success,Utilities,0
927365,500328,2024-04-16,Bill Payment,Mobile App,2967.13,Success,Utilities,0
927366,501372,2024-01-31,UPI,Mobile App,219.95,Success,Groceries,0
927367,501406,2024-02-29,UPI,Mobile App,954.72,Success,Travel,0
927368,501625,2024-01-13,Bill Payment,Mobile App,1403.74,Success,Travel,0
927369,500613,2024-02-24,NEFT,Internet Banking,20258.52,Success,Restaurants,0
927370,501617,2024-02-20,UPI,Internet Banking,483.29,Success,Utilities,0
927371,500620,2024-01-17,Card,Mobile App,4227.48,Success,Healthcare,0
927372,500202,2024-01-07,Card,Branch,330.33,Reversed,Education,0
927373,501535,2024-02-06,UPI,Mobile App,646.02,Success,Electronics,0
927374,501446,2024-03-22,Bill Payment,UPI Partner,1329.91,Success,Restaurants,0
927375,501534,2024-02-05,UPI,Mobile App,3749.54,Reversed,Healthcare,0
927376,500967,2024-01-29,Card,Branch,4900.69,Reversed,Utilities,0
927377,501190,2024-04-02,IMPS,Mobile App,4831.71,Success,Groceries,0
927378,501783,2024-03-15,Bill Payment,Internet Banking,2855.0,Success,Electronics,0
927379,500640,2024-01-12,UPI,UPI Partner,1241.59,Success,Groceries,0
927380,501951,2024-03-25,ATM,Mobile App,1841.74,Success,Restaurants,0
927381,500271,2024-03-20,UPI,Mobile App,1164.41,Success,Travel,0
927382,502158,2024-03-06,UPI,Internet Banking,712.85,Success,Electronics,0
927383,501491,2024-02-12,Card,ATM,7033.23,Success,Fuel,0
927384,500702,2024-02-08,Card,Mobile App,5959.22,Success,Electronics,0
927385,500987,2024-04-09,Card,Internet Banking,1905.82,Success,Utilities,0
927386,500753,2024-01-12,UPI,ATM,577.41,Success,Utilities,0
927387,500004,2024-03-21,UPI,Mobile App,800.38,Reversed,Healthcare,0
927388,501424,2024-02-27,IMPS,Internet Banking,9492.82,Success,Healthcare,0
927389,500466,2024-03-25,UPI,UPI Partner,551.81,Success,Travel,0
927390,500029,2024-04-22,UPI,UPI Partner,361.21,Success,Fuel,0
927391,500040,2024-02-25,UPI,UPI Partner,711.84,Success,Healthcare,0
927392,501557,2024-04-29,Card,Mobile App,1819.84,Success,Groceries,0
927393,502112,2024-02-21,Bill Payment,ATM,1840.33,Success,Healthcare,0
927394,500052,2024-02-05,ATM,Mobile App,14847.15,Success,Electronics,0
927395,501612,2024-02-25,Bill Payment,Branch,1382.31,Success,Education,0
927396,501605,2024-04-28,UPI,Mobile App,385.68,Success,Groceries,0
927397,500976,2024-03-07,UPI,Internet Banking,353.47,Reversed,Education,0
927398,501989,2024-01-16,Card,Internet Banking,3741.03,Success,Electronics,0
927399,500407,2024-01-18,UPI,Internet Banking,1431.53,Success,Electronics,0
927400,501657,2024-03-20,UPI,Internet Banking,3784.88,Reversed,Fuel,0
927401,500689,2024-02-08,IMPS,UPI Partner,18442.85,Success,Education,0
927402,500382,2024-02-29,UPI,Internet Banking,781.14,Success,Utilities,0
927403,500763,2024-01-13,Card,UPI Partner,3325.61,Success,Fuel,0
927404,500721,2024-04-23,UPI,UPI Partner,2585.05,Success,Restaurants,0
927405,501904,2024-02-25,UPI,Mobile App,1829.03,Success,Fuel,0
927406,501138,2024-03-23,UPI,Internet Banking,549.1,Success,Electronics,0
927407,500751,2024-04-18,Bill Payment,Internet Banking,2625.92,Success,Travel,0
927408,502249,2024-02-05,ATM,Mobile App,2752.65,Success,Fuel,0
927409,501950,2024-02-02,Bill Payment,UPI Partner,1106.38,Success,Travel,0
927410,501886,2024-01-30,UPI,Branch,497.01,Success,Travel,0
927411,502342,2024-01-06,UPI,Mobile App,136.09,Failed,Electronics,0
927412,500217,2024-02-11,Card,UPI Partner,77.95,Success,Restaurants,0
927413,501645,2024-03-28,UPI,ATM,722.66,Success,Education,0
927414,500175,2024-04-14,UPI,Mobile App,601.95,Success,Utilities,0
927415,500954,2024-04-05,IMPS,UPI Partner,17692.48,Success,Education,0
927416,501278,2024-03-24,UPI,Internet Banking,1953.93,Success,Electronics,0
927417,501600,2024-04-14,UPI,Mobile App,459.23,Success,Utilities,0
927418,500575,2024-02-14,UPI,Mobile App,1901.3,Success,Groceries,0
927419,501363,2024-04-23,UPI,Internet Banking,485.64,Success,Healthcare,0
927420,502104,2024-02-01,NEFT,Internet Banking,66243.59,Success,Education,0
927421,501318,2024-01-06,UPI,Branch,3199.37,Success,Healthcare,0
927422,501184,2024-03-31,UPI,Mobile App,714.46,Success,Travel,0
927423,501633,2024-02-27,Bill Payment,Mobile App,5398.92,Failed,Fuel,0
927424,501860,2024-01-15,Card,UPI Partner,1273.82,Success,Healthcare,0
927425,500604,2024-02-26,UPI,Mobile App,574.81,Success,Electronics,0
927426,500565,2024-03-22,UPI,Mobile App,621.67,Success,Utilities,0
927427,501564,2024-04-01,UPI,UPI Partner,513.78,Success,Restaurants,0
927428,500546,2024-01-29,UPI,Mobile App,3892.52,Success,Education,0
927429,501331,2024-02-23,UPI,Branch,1135.79,Success,Utilities,0
927430,500807,2024-04-29,IMPS,Internet Banking,15397.97,Success,Electronics,0
927431,501611,2024-04-23,UPI,Mobile App,319.13,Success,Restaurants,0
927432,502096,2024-03-01,Card,Internet Banking,4559.12,Success,Education,0
927433,501379,2024-01-12,Card,Mobile App,1228.9,Success,Travel,0
927434,501136,2024-02-23,Bill Payment,Internet Banking,1598.5,Success,Utilities,0
927435,500992,2024-04-02,Bill Payment,Mobile App,6914.49,Success,Travel,0
927436,501320,2024-02-05,ATM,Mobile App,12216.39,Success,Electronics,0
927437,501916,2024-03-13,ATM,UPI Partner,12063.88,Success,Restaurants,0
927438,500192,2024-01-18,IMPS,UPI Partner,12848.06,Success,Healthcare,0
927439,500159,2024-04-13,IMPS,ATM,13610.53,Success,Education,0
927440,500646,2024-03-29,UPI,Mobile App,1389.13,Success,Electronics,0
927441,500445,2024-01-05,UPI,UPI Partner,1464.97,Success,Utilities,0
927442,500468,2024-04-04,UPI,UPI Partner,1111.31,Success,Fuel,0
927443,500824,2024-03-17,UPI,Mobile App,194.98,Success,Restaurants,0
927444,501834,2024-03-23,UPI,UPI Partner,3026.5,Success,Healthcare,0
927445,501855,2024-01-05,Bill Payment,ATM,1214.01,Success,Education,0
927446,500477,2024-02-24,ATM,Internet Banking,59296.92,Success,Electronics,0
927447,501343,2024-03-31,Card,Mobile App,2798.53,Success,Travel,0
927448,501925,2024-03-11,UPI,Internet Banking,357.01,Success,Education,0
927449,501424,2024-03-14,UPI,UPI Partner,475.98,Success,Travel,0
927450,501382,2024-02-27,Card,Mobile App,11339.14,Success,Fuel,0
927451,502293,2024-03-11,UPI,UPI Partner,141.06,Success,Electronics,0
927452,501161,2024-03-13,Bill Payment,Branch,7408.42,Success,Electronics,0
927453,501528,2024-03-20,UPI,UPI Partner,1880.21,Success,Education,0
927454,501645,2024-01-05,UPI,Internet Banking,1907.12,Success,Restaurants,0
927455,502205,2024-04-05,Bill Payment,Branch,492.87,Success,Restaurants,0
927456,500875,2024-03-10,Card,Mobile App,4847.24,Success,Healthcare,0
927457,500353,2024-01-23,Bill Payment,Mobile App,794.78,Success,Travel,0
927458,501222,2024-01-20,IMPS,Internet Banking,24351.65,Success,Education,0
927459,501715,2024-01-31,UPI,Mobile App,1136.59,Success,Healthcare,0
927460,500319,2024-04-27,UPI,Mobile App,938.86,Success,Electronics,0
927461,500925,2024-03-21,UPI,Branch,489.23,Success,Electronics,0
927462,500701,2024-02-26,IMPS,UPI Partner,13464.73,Success,Utilities,0
927463,501335,2024-02-09,UPI,Mobile App,463.95,Success,Healthcare,0
927464,500318,2024-04-19,UPI,Mobile App,633.2,Success,Healthcare,0
927465,500336,2024-02-05,IMPS,Mobile App,4917.04,Success,Electronics,0
927466,501839,2024-01-02,Bill Payment,Mobile App,3887.88,Success,Travel,0
927467,500337,2024-04-28,UPI,Internet Banking,1524.76,Success,Travel,0
927468,501222,2024-04-17,Card,UPI Partner,4334.3,Reversed,Groceries,0
927469,502125,2024-03-18,ATM,Mobile App,6722.36,Success,Travel,0
927470,500140,2024-03-27,IMPS,Internet Banking,3161.22,Success,Utilities,0
927471,500030,2024-03-28,Card,Mobile App,1691.04,Success,Electronics,0
927472,501072,2024-03-08,UPI,Mobile App,809.28,Success,Groceries,0
927473,502139,2024-04-22,UPI,Mobile App,1587.12,Success,Restaurants,0
927474,502288,2024-02-10,Card,Mobile App,7860.2,Success,Utilities,0
927475,501706,2024-02-24,Bill Payment,Mobile App,1885.1,Success,Restaurants,0
927476,500386,2024-04-14,UPI,UPI Partner,491.87,Failed,Education,0
927477,500549,2024-02-09,ATM,Mobile App,4282.39,Success,Utilities,0
927478,502110,2024-01-27,Bill Payment,Mobile App,1488.94,Success,Education,0
927479,500614,2024-02-27,UPI,ATM,5934.27,Success,Electronics,0
927480,502045,2024-03-23,ATM,Mobile App,3363.59,Success,Utilities,0
927481,502327,2024-04-24,ATM,Mobile App,6812.27,Success,Education,0
927482,500152,2024-04-16,NEFT,Mobile App,21303.32,Success,Electronics,0
927483,502086,2024-04-11,Card,Mobile App,6354.81,Success,Education,0
927484,501008,2024-02-24,UPI,Branch,1578.38,Success,Travel,0
927485,501424,2024-01-29,UPI,Internet Banking,1681.44,Success,Travel,0
927486,501783,2024-04-13,UPI,Mobile App,348.7,Success,Education,0
927487,501386,2024-01-09,Card,UPI Partner,2498.6,Success,Groceries,0
927488,500745,2024-03-01,UPI,Mobile App,1868.43,Failed,Healthcare,0
927489,500751,2024-03-12,UPI,Branch,597.02,Success,Travel,0
927490,500101,2024-03-12,UPI,Mobile App,1261.4,Failed,Restaurants,0
927491,500047,2024-01-26,UPI,ATM,1504.68,Failed,Utilities,0
927492,501351,2024-03-04,UPI,Mobile App,309.52,Success,Groceries,0
927493,500931,2024-04-20,NEFT,Mobile App,8078.23,Success,Travel,0
927494,500241,2024-01-11,Card,Mobile App,9613.65,Success,Education,0
927495,502338,2024-04-02,Card,Mobile App,1439.32,Success,Groceries,0
927496,500584,2024-03-15,ATM,Mobile App,1213.06,Failed,Utilities,0
927497,501028,2024-04-08,UPI,Mobile App,685.14,Success,Education,0
927498,500449,2024-02-09,UPI,Mobile App,3779.27,Failed,Utilities,0
927499,501901,2024-03-24,UPI,Mobile App,772.16,Success,Utilities,0
927500,500248,2024-03-11,IMPS,Branch,5024.09,Success,Restaurants,0
927501,500522,2024-04-03,Bill Payment,Mobile App,10666.77,Success,Utilities,0
927502,502053,2024-03-07,UPI,Mobile App,1667.47,Success,Utilities,0
927503,500002,2024-04-27,Card,Mobile App,3538.82,Failed,Electronics,0
927504,500125,2024-04-07,UPI,Internet Banking,2046.68,Success,Travel,0
927505,500677,2024-03-18,Card,ATM,633.38,Success,Electronics,0
927506,500570,2024-03-01,Card,Mobile App,966.91,Success,Electronics,0
927507,501065,2024-02-20,Bill Payment,Mobile App,754.18,Success,Utilities,0
927508,501329,2024-03-13,NEFT,Mobile App,8355.75,Success,Fuel,0
927509,501018,2024-03-18,IMPS,Mobile App,7223.13,Success,Healthcare,0
927510,500376,2024-01-12,Bill Payment,Internet Banking,2242.49,Success,Travel,0
927511,501260,2024-01-25,NEFT,UPI Partner,12083.83,Success,Restaurants,0
927512,501157,2024-02-23,ATM,Mobile App,1971.79,Success,Healthcare,0
927513,500147,2024-02-04,Card,Mobile App,1593.89,Success,Healthcare,0
927514,501809,2024-03-17,NEFT,ATM,4677.61,Failed,Fuel,0
927515,500536,2024-02-22,Card,Mobile App,1439.18,Success,Travel,0
927516,500187,2024-03-23,NEFT,Mobile App,9465.49,Failed,Healthcare,0
927517,500846,2024-02-13,UPI,Mobile App,139.55,Success,Utilities,0
927518,500656,2024-04-04,Card,UPI Partner,7031.33,Success,Fuel,0
927519,500678,2024-04-21,UPI,ATM,1383.76,Success,Utilities,0
927520,502129,2024-03-04,NEFT,UPI Partner,1827.31,Success,Healthcare,0
927521,501759,2024-03-13,Card,UPI Partner,2558.29,Success,Travel,0
927522,501912,2024-03-30,UPI,Internet Banking,184.95,Success,Travel,0
927523,500199,2024-01-13,Card,UPI Partner,788.75,Success,Education,0
927524,501589,2024-01-25,IMPS,Mobile App,9280.04,Success,Electronics,0
927525,500053,2024-02-21,UPI,Mobile App,468.08,Success,Travel,0
927526,502083,2024-02-27,IMPS,Mobile App,8592.08,Success,Electronics,0
927527,501321,2024-03-12,NEFT,Mobile App,22383.63,Success,Travel,0
927528,502016,2024-03-17,ATM,Mobile App,1648.91,Success,Fuel,0
927529,502220,2024-02-21,Bill Payment,Mobile App,647.28,Success,Electronics,0
927530,501569,2024-01-28,IMPS,Mobile App,9390.25,Success,Fuel,0
927531,500899,2024-02-06,ATM,Internet Banking,2935.61,Success,Restaurants,0
927532,500336,2024-01-18,UPI,Mobile App,1285.23,Failed,Utilities,0
927533,500678,2024-01-30,Card,Internet Banking,2894.44,Success,Restaurants,0
927534,501252,2024-02-21,Bill Payment,ATM,5730.08,Success,Healthcare,0
927535,502031,2024-03-04,Bill Payment,Mobile App,2166.42,Success,Restaurants,0
927536,501016,2024-03-02,UPI,ATM,592.27,Success,Healthcare,0
927537,501872,2024-02-22,UPI,Mobile App,297.4,Success,Healthcare,0
927538,500252,2024-03-24,NEFT,Mobile App,9962.28,Success,Healthcare,0
927539,502299,2024-04-12,UPI,Internet Banking,1110.31,Success,Fuel,0
927540,501380,2024-03-02,UPI,ATM,412.76,Success,Utilities,0
927541,501833,2024-04-21,IMPS,Internet Banking,13206.32,Success,Healthcare,0
927542,501946,2024-02-16,UPI,Mobile App,781.93,Success,Groceries,0
927543,501214,2024-01-09,Card,ATM,2961.15,Success,Utilities,0
927544,501617,2024-01-05,UPI,Mobile App,2583.38,Success,Healthcare,0
927545,501608,2024-02-29,NEFT,Mobile App,20066.41,Success,Education,0
927546,502210,2024-03-02,UPI,Mobile App,563.11,Failed,Healthcare,0
927547,501872,2024-02-06,NEFT,Mobile App,16651.98,Success,Education,0
927548,500978,2024-02-20,IMPS,Mobile App,28663.48,Success,Restaurants,0
927549,502356,2024-03-23,UPI,Mobile App,1920.52,Success,Education,0
927550,501812,2024-02-08,ATM,Internet Banking,3381.0,Success,Utilities,0
927551,500983,2024-03-12,Bill Payment,UPI Partner,1501.06,Failed,Electronics,0
927552,500020,2024-02-27,Bill Payment,UPI Partner,3420.22,Success,Travel,0
927553,500013,2024-01-20,Bill Payment,Mobile App,771.81,Success,Travel,0
927554,500772,2024-03-29,IMPS,Mobile App,18360.71,Success,Travel,0
927555,500650,2024-04-24,UPI,Mobile App,282.4,Success,Groceries,0
927556,500149,2024-02-06,IMPS,Mobile App,3618.27,Success,Utilities,0
927557,500062,2024-03-26,Bill Payment,Mobile App,456.91,Success,Fuel,0
927558,500986,2024-02-24,UPI,Mobile App,3165.97,Success,Restaurants,0
927559,501524,2024-02-03,UPI,UPI Partner,573.23,Success,Fuel,0
927560,500760,2024-02-29,UPI,UPI Partner,272.8,Success,Healthcare,0
927561,500485,2024-01-12,ATM,Mobile App,14319.75,Success,Utilities,0
927562,500963,2024-02-20,UPI,Branch,935.05,Success,Healthcare,0
927563,501833,2024-04-28,UPI,Branch,460.43,Success,Groceries,0
927564,501777,2024-02-18,UPI,Mobile App,625.5,Success,Travel,0
927565,500521,2024-01-25,UPI,Mobile App,6625.13,Success,Healthcare,0
927566,502257,2024-04-19,IMPS,Internet Banking,6945.05,Success,Healthcare,0
927567,502160,2024-03-07,ATM,UPI Partner,3679.55,Success,Travel,0
927568,500938,2024-03-10,IMPS,Internet Banking,22607.21,Success,Travel,0
927569,501433,2024-04-04,ATM,Mobile App,3588.62,Success,Electronics,0
927570,502128,2024-01-30,Card,Mobile App,1913.19,Success,Utilities,0
927571,500972,2024-04-12,Card,ATM,9042.42,Success,Groceries,0
927572,500326,2024-02-20,UPI,Mobile App,210.29,Reversed,Groceries,0
927573,501894,2024-04-15,Card,Branch,4655.21,Success,Electronics,0
927574,502196,2024-02-15,Bill Payment,Mobile App,1193.2,Success,Education,0
927575,500519,2024-02-27,Card,ATM,3025.45,Success,Restaurants,0
927576,502135,2024-01-21,Bill Payment,Mobile App,451.82,Success,Fuel,0
927577,500097,2024-03-20,UPI,Mobile App,4964.95,Success,Utilities,0
927578,501859,2024-02-08,Card,Internet Banking,2294.97,Success,Restaurants,0
927579,500212,2024-04-16,UPI,Internet Banking,595.02,Success,Electronics,0
927580,501267,2024-03-26,Card,Mobile App,939.24,Failed,Fuel,0
927581,500209,2024-03-22,UPI,Mobile App,1938.56,Failed,Education,0
927582,501750,2024-04-08,IMPS,UPI Partner,7356.83,Success,Education,0
927583,501663,2024-03-03,Bill Payment,ATM,836.5,Failed,Utilities,0
927584,500191,2024-02-22,Card,Mobile App,2514.18,Success,Restaurants,0
927585,501425,2024-03-05,NEFT,UPI Partner,7184.48,Success,Travel,0
927586,501027,2024-01-13,Bill Payment,UPI Partner,538.21,Success,Fuel,0
927587,500013,2024-01-22,Card,Mobile App,4603.12,Success,Healthcare,0
927588,501754,2024-01-21,UPI,Internet Banking,1467.12,Success,Electronics,0
927589,502082,2024-01-15,Card,UPI Partner,8662.19,Success,Fuel,0
927590,500436,2024-03-19,UPI,Mobile App,5816.35,Success,Restaurants,0
927591,500422,2024-03-31,UPI,Mobile App,85.43,Reversed,Electronics,0
927592,501015,2024-01-13,IMPS,Internet Banking,6879.67,Success,Travel,0
927593,500204,2024-01-18,Bill Payment,Branch,1350.44,Success,Groceries,0
927594,500603,2024-03-29,ATM,Mobile App,9731.86,Success,Utilities,0
927595,500189,2024-02-24,ATM,Mobile App,894.51,Success,Education,0
927596,500408,2024-01-17,Card,Mobile App,5210.02,Success,Fuel,0
927597,501994,2024-03-30,Card,Internet Banking,4657.39,Success,Groceries,0
927598,500316,2024-04-04,Bill Payment,Internet Banking,10333.59,Success,Fuel,0
927599,501868,2024-04-16,Bill Payment,Internet Banking,2294.45,Success,Electronics,0
927600,502297,2024-02-23,ATM,Mobile App,7345.64,Failed,Groceries,0
927601,501721,2024-01-22,UPI,Mobile App,21666.7,Success,Fuel,0
927602,502326,2024-03-16,Card,UPI Partner,1874.09,Success,Travel,0
927603,501749,2024-03-30,Card,UPI Partner,1328.73,Success,Groceries,0
927604,501911,2024-01-12,Card,Internet Banking,2084.44,Success,Restaurants,0
927605,500712,2024-04-15,UPI,Branch,1974.61,Success,Electronics,0
927606,500673,2024-03-11,Bill Payment,UPI Partner,624.61,Failed,Restaurants,0
927607,500306,2024-04-22,IMPS,Internet Banking,13207.03,Success,Utilities,0
927608,500052,2024-02-14,UPI,Mobile App,4331.08,Success,Healthcare,0
927609,501323,2024-03-04,UPI,Mobile App,967.38,Success,Fuel,0
927610,501132,2024-03-09,IMPS,Mobile App,20411.4,Failed,Healthcare,0
927611,500705,2024-02-15,IMPS,Mobile App,28206.66,Success,Healthcare,0
927612,501811,2024-04-25,ATM,Mobile App,1655.59,Success,Electronics,0
927613,501374,2024-02-12,IMPS,Mobile App,33681.3,Success,Groceries,0
927614,501269,2024-02-17,Bill Payment,Mobile App,2122.62,Success,Education,0
927615,501855,2024-04-28,UPI,ATM,872.94,Success,Education,0
927616,501875,2024-02-19,Card,Mobile App,2313.5,Success,Fuel,0
927617,500881,2024-02-16,IMPS,ATM,1724.5,Success,Electronics,0
927618,502024,2024-03-30,Bill Payment,Mobile App,1214.71,Success,Healthcare,0
927619,501849,2024-01-14,UPI,Internet Banking,780.94,Success,Groceries,0
927620,501619,2024-04-21,UPI,Internet Banking,1112.6,Success,Fuel,0
927621,502288,2024-04-12,UPI,Mobile App,167.55,Success,Fuel,0
927622,501602,2024-04-06,Card,UPI Partner,629.64,Success,Education,0
927623,501248,2024-01-04,UPI,ATM,1692.21,Success,Utilities,0
927624,501051,2024-04-04,ATM,Mobile App,1496.43,Success,Fuel,0
927625,500682,2024-01-19,ATM,ATM,1257.14,Success,Fuel,0
927626,501020,2024-02-01,UPI,Mobile App,229.17,Success,Travel,0
927627,500157,2024-04-14,Card,Branch,4081.57,Success,Restaurants,0
927628,500756,2024-02-23,UPI,Mobile App,390.43,Success,Travel,0
927629,501075,2024-03-14,UPI,Mobile App,693.96,Success,Healthcare,0
927630,500986,2024-03-21,Card,Internet Banking,4845.12,Success,Healthcare,0
927631,500980,2024-01-07,UPI,Mobile App,675.15,Success,Education,0
927632,502223,2024-02-07,IMPS,Mobile App,8876.14,Success,Groceries,0
927633,501772,2024-03-04,Card,Mobile App,1881.11,Success,Fuel,0
927634,501915,2024-02-14,Card,Branch,9238.11,Success,Education,0
927635,501267,2024-04-29,NEFT,Mobile App,62845.44,Success,Fuel,0
927636,502042,2024-02-26,Card,Internet Banking,874.68,Success,Healthcare,0
927637,500077,2024-03-13,ATM,Mobile App,2558.88,Success,Fuel,0
927638,502113,2024-01-14,Card,Mobile App,7107.23,Success,Utilities,0
927639,501544,2024-03-13,Card,Mobile App,4620.06,Success,Travel,0
927640,501314,2024-04-15,UPI,Mobile App,1139.86,Success,Healthcare,0
927641,502043,2024-01-31,UPI,Mobile App,1027.39,Success,Healthcare,0
927642,500171,2024-01-09,Card,Internet Banking,3051.24,Success,Restaurants,0
927643,500531,2024-01-18,IMPS,UPI Partner,9588.22,Success,Fuel,0
927644,500352,2024-01-11,ATM,Internet Banking,1008.26,Success,Fuel,0
927645,500994,2024-02-07,NEFT,ATM,9594.99,Success,Utilities,0
927646,500715,2024-04-17,UPI,Mobile App,514.87,Success,Education,0
927647,501055,2024-02-15,UPI,UPI Partner,7802.5,Success,Travel,0
927648,501641,2024-04-24,IMPS,ATM,58762.25,Success,Education,0
927649,500976,2024-04-06,ATM,Internet Banking,608.27,Success,Travel,0
927650,502343,2024-03-08,UPI,ATM,1415.65,Success,Groceries,0
927651,502060,2024-04-20,Card,Mobile App,1909.13,Success,Electronics,0
927652,500295,2024-02-21,UPI,UPI Partner,723.79,Success,Travel,0
927653,501855,2024-03-24,Card,Internet Banking,722.75,Success,Restaurants,0
927654,500011,2024-01-14,UPI,Mobile App,2118.96,Failed,Education,0
927655,500336,2024-04-16,IMPS,Branch,5535.35,Success,Travel,0
927656,500393,2024-03-16,Card,Mobile App,1021.72,Success,Restaurants,0
927657,500751,2024-01-23,UPI,UPI Partner,1160.51,Success,Education,0
927658,501316,2024-01-15,NEFT,ATM,34152.17,Success,Restaurants,0
927659,500163,2024-02-17,UPI,Mobile App,749.17,Success,Fuel,0
927660,501034,2024-02-16,IMPS,Internet Banking,3102.71,Success,Groceries,0
927661,500423,2024-01-27,Bill Payment,Mobile App,116.15,Success,Education,0
927662,500483,2024-04-09,Card,Mobile App,3636.87,Success,Utilities,0
927663,502115,2024-03-08,Bill Payment,Internet Banking,2939.05,Success,Healthcare,0
927664,501708,2024-02-24,UPI,Mobile App,534.52,Failed,Education,0
927665,501451,2024-02-02,UPI,UPI Partner,540.06,Success,Electronics,0
927666,502320,2024-04-09,UPI,Branch,1626.09,Failed,Utilities,0
927667,502232,2024-01-19,UPI,UPI Partner,255.63,Success,Travel,0
927668,502278,2024-04-29,Card,Mobile App,3071.48,Success,Healthcare,0
927669,501483,2024-04-14,UPI,Branch,559.48,Success,Electronics,0
927670,502009,2024-04-15,NEFT,Mobile App,16212.44,Success,Restaurants,0
927671,500222,2024-01-20,Bill Payment,ATM,325.3,Success,Electronics,0
927672,502136,2024-03-20,UPI,Mobile App,1022.25,Success,Travel,0
927673,502286,2024-04-17,NEFT,Internet Banking,22110.51,Success,Electronics,0
927674,502025,2024-03-30,Card,UPI Partner,7351.69,Success,Electronics,0
927675,501750,2024-02-03,UPI,Mobile App,1940.59,Success,Utilities,0
927676,500606,2024-01-23,Card,Mobile App,2974.26,Failed,Groceries,0
927677,501556,2024-04-07,UPI,Mobile App,850.38,Success,Fuel,0
927678,500011,2024-04-21,IMPS,ATM,8671.29,Failed,Restaurants,0
927679,501418,2024-02-07,UPI,Mobile App,452.74,Success,Groceries,0
927680,500363,2024-02-18,UPI,Mobile App,221.85,Success,Restaurants,0
927681,500264,2024-02-13,Card,Mobile App,6414.58,Success,Healthcare,0
927682,501129,2024-03-18,IMPS,Branch,9850.44,Success,Restaurants,0
927683,500107,2024-04-27,IMPS,Internet Banking,25974.01,Success,Electronics,0
