customer_id,customer_name,age,gender,city,segment,signup_date,preferred_channel,risk_score
100978,Customer_100978,41,Female,Delhi,Small Business,2023-12-18,UPI Partner,36.42
100979,Customer_100979,60,Female,Hyderabad,Small Business,2024-02-21,Mobile App,74.88
100980,Customer_100980,47,Male,Bangalore,Retired,2022-06-02,Internet Banking,52.23
100981,Customer_100981,63,Female,Bangalore,Salaried,2023-12-07,UPI Partner,50.66
100982,Customer_100982,32,Male,Bangalore,Self Employed,2022-06-22,Branch,47.43
100983,Customer_100983,42,Male,Chennai,Salaried,2023-11-17,UPI Partner,91.04
100984,Customer_100984,46,Male,Pune,Small Business,2022-02-23,UPI Partner,59.89
100985,Customer_100985,64,Male,Bangalore,Retired,2023-06-01,Branch,51.46
100986,Customer_100986,41,Male,Hyderabad,Student,2023-01-03,Internet Banking,34.4
100987,Customer_100987,38,Female,Delhi,Self Employed,2023-05-31,Mobile App,53.4
100988,Customer_100988,33,Male,Mumbai,Salaried,2022-01-24,Internet Banking,19.94
100989,Customer_100989,26,Female,Bangalore,Self Employed,2022-09-19,Branch,53.57
100990,Customer_100990,32,Male,Mumbai,Small Business,2022-06-24,Branch,63.64
100991,Customer_100991,46,Female,Mumbai,Salaried,2023-11-08,Internet Banking,47.16
100992,Customer_100992,43,Male,Hyderabad,Salaried,2023-06-15,Internet Banking,70.29
100993,Customer_100993,47,Female,Delhi,Salaried,2022-04-29,Mobile App,57.41
100994,Customer_100994,36,Male,Chennai,Salaried,2023-12-13,UPI Partner,67.62
100995,Customer_100995,59,Female,Delhi,Student,2022-01-11,UPI Partner,54.32
100996,Customer_100996,32,Female,Delhi,Self Employed,2022-04-16,Mobile App,8.85
100997,Customer_100997,38,Female,Bangalore,Salaried,2023-10-16,Internet Banking,53.25
100998,Customer_100998,46,Male,Chennai,Self Employed,2022-12-29,Internet Banking,29.63
100999,Customer_100999,54,Male,Mumbai,Student,2022-05-21,UPI Partner,46.83
101000,Customer_101000,44,Female,Hyderabad,Salaried,2023-07-11,UPI Partner,45.96
101001,Customer_101001,63,Male,Chennai,Salaried,2022-04-22,UPI Partner,64.38
101002,Customer_101002,29,Male,Pune,Student,2022-04-02,UPI Partner,28.96
101003,Customer_101003,40,Female,Delhi,Salaried,2022-02-27,Mobile App,53.93
101004,Customer_101004,31,Male,Bangalore,Self Employed,2023-03-07,Branch,53.5
101005,Customer_101005,56,Male,Bangalore,Self Employed,2022-07-06,Internet Banking,53.14
101006,Customer_101006,53,Male,Hyderabad,Retired,2022-10-08,UPI Partner,22.19
101007,Customer_101007,56,Male,Delhi,Salaried,2023-08-05,Branch,36.12
101008,Customer_101008,33,Male,Pune,Salaried,2022-10-28,UPI Partner,59.39
101009,Customer_101009,30,Male,Hyderabad,Retired,2024-03-29,Branch,57.03
101010,Customer_101010,35,Female,Bangalore,Salaried,2023-06-13,UPI Partner,78.15
101011,Customer_101011,46,Male,Ahmedabad,Retired,2024-02-06,Internet Banking,41.47
101012,Customer_101012,61,Male,Chennai,Self Employed,2022-11-23,Branch,51.64
101013,Customer_101013,38,Female,Hyderabad,Self Employed,2022-12-08,Branch,51.5
101014,Customer_101014,64,Male,Delhi,Salaried,2022-03-02,Internet Banking,52.42
101015,Customer_101015,39,Male,Hyderabad,Self Employed,2022-06-08,Internet Banking,36.83
101016,Customer_101016,41,Female,Mumbai,Salaried,2023-07-20,Internet Banking,57.47
101017,Customer_101017,46,Female,Pune,Salaried,2023-01-25,Branch,55.26
101018,Customer_101018,28,Male,Chennai,Salaried,2022-02-23,Branch,34.5
101019,Customer_101019,41,Female,Hyderabad,Student,2022-09-23,UPI Partner,91.33
101020,Customer_101020,25,Male,Hyderabad,Salaried,2024-03-08,Internet Banking,41.17
101021,Customer_101021,37,Female,Kolkata,Self Employed,2024-03-13,Mobile App,49.04
101022,Customer_101022,38,Male,Hyderabad,Salaried,2022-09-14,Branch,74.58
101023,Customer_101023,48,Male,Chennai,Self Employed,2022-01-19,Branch,71.11
101024,Customer_101024,56,Female,Bangalore,Salaried,2022-05-02,Internet Banking,46.46
101025,Customer_101025,60,Female,Bangalore,Salaried,2023-06-17,Mobile App,75.33
101026,Customer_101026,61,Male,Hyderabad,Salaried,2023-05-15,Mobile App,40.39
101027,Customer_101027,53,Female,Ahmedabad,Self Employed,2023-06-02,Mobile App,62.48
101028,Customer_101028,40,Female,Kolkata,Salaried,2023-11-03,Internet Banking,58.76
101029,Customer_101029,37,Male,Hyderabad,Student,2022-12-16,Mobile App,95.41
101030,Customer_101030,22,Female,Ahmedabad,Self Employed,2022-03-28,Mobile App,59.79
101031,Customer_101031,51,Male,Bangalore,Salaried,2023-09-23,Branch,54.12
101032,Customer_101032,34,Male,Chennai,Self Employed,2023-08-14,Mobile App,49.23
101033,Customer_101033,63,Female,Chennai,Student,2022-01-18,Branch,43.77
101034,Customer_101034,57,Male,Mumbai,Salaried,2022-12-20,UPI Partner,62.77
101035,Customer_101035,35,Female,Mumbai,Salaried,2024-01-07,Branch,44.93
101036,Customer_101036,53,Female,Chennai,Retired,2023-07-01,Internet Banking,1.0
101037,Customer_101037,35,Female,Bangalore,Student,2022-08-13,Mobile App,84.62
101038,Customer_101038,36,Female,Ahmedabad,Retired,2024-03-27,Mobile App,61.87
101039,Customer_101039,31,Female,Ahmedabad,Salaried,2023-04-17,Mobile App,28.83
101040,Customer_101040,21,Female,Ahmedabad,Small Business,2022-06-20,UPI Partner,41.24
101041,Customer_101041,63,Female,Chennai,Self Employed,2022-04-20,UPI Partner,21.88
101042,Customer_101042,58,Male,Bangalore,Salaried,2023-09-24,Branch,64.2
101043,Customer_101043,22,Female,Pune,Salaried,2022-02-24,Internet Banking,36.73
101044,Customer_101044,58,Female,Pune,Self Employed,2023-06-30,Internet Banking,15.55
101045,Customer_101045,46,Female,Mumbai,Self Employed,2022-04-08,Mobile App,51.61
101046,Customer_101046,44,Female,Bangalore,Salaried,2022-05-31,Internet Banking,34.08
101047,Customer_101047,35,Male,Mumbai,Small Business,2022-03-03,UPI Partner,38.61
101048,Customer_101048,49,Male,Bangalore,Salaried,2023-03-16,Branch,57.9
101049,Customer_101049,31,Male,Delhi,Salaried,2022-05-26,Branch,47.23
101050,Customer_101050,49,Male,Hyderabad,Retired,2023-04-30,UPI Partner,69.48
101051,Customer_101051,26,Male,Delhi,Self Employed,2023-08-29,UPI Partner,60.37
101052,Customer_101052,46,Male,Delhi,Small Business,2023-09-09,Mobile App,24.89
101053,Customer_101053,27,Female,Mumbai,Self Employed,2022-05-11,Mobile App,56.44
101054,Customer_101054,24,Female,Chennai,Self Employed,2022-09-25,UPI Partner,45.08
101055,Customer_101055,38,Female,Bangalore,Salaried,2022-04-07,Mobile App,48.96
101056,Customer_101056,59,Female,Kolkata,Salaried,2022-03-22,Mobile App,58.47
101057,Customer_101057,26,Female,Mumbai,Salaried,2024-02-18,Internet Banking,62.37
101058,Customer_101058,40,Female,Delhi,Retired,2022-12-24,Internet Banking,62.66
101059,Customer_101059,32,Female,Mumbai,Retired,2022-09-24,Branch,50.42
101060,Customer_101060,24,Male,Bangalore,Salaried,2022-06-28,Branch,63.97
101061,Customer_101061,37,Female,Hyderabad,Small Business,2022-07-14,Branch,35.79
101062,Customer_101062,50,Female,Kolkata,Salaried,2022-05-12,UPI Partner,83.85
101063,Customer_101063,63,Male,Kolkata,Salaried,2023-07-06,UPI Partner,49.33
101064,Customer_101064,63,Male,Hyderabad,Self Employed,2024-01-20,UPI Partner,99.0
101065,Customer_101065,43,Male,Bangalore,Self Employed,2024-02-02,Branch,48.19
101066,Customer_101066,56,Male,Pune,Retired,2022-02-11,Branch,72.31
101067,Customer_101067,38,Male,Kolkata,Student,2023-02-26,Branch,47.87
101068,Customer_101068,33,Male,Hyderabad,Salaried,2024-03-01,Mobile App,48.45
101069,Customer_101069,61,Female,Hyderabad,Salaried,2023-08-05,Internet Banking,79.26
101070,Customer_101070,25,Female,Delhi,Self Employed,2022-01-13,Branch,13.07
101071,Customer_101071,25,Male,Bangalore,Salaried,2022-01-25,Branch,70.16
101072,Customer_101072,55,Male,Bangalore,Salaried,2022-01-06,Branch,58.26
101073,Customer_101073,43,Female,Hyderabad,Retired,2023-12-15,Branch,43.4
101074,Customer_101074,39,Male,Hyderabad,Small Business,2022-10-02,UPI Partner,30.29
101075,Customer_101075,62,Female,Mumbai,Salaried,2022-07-12,Internet Banking,35.19
101076,Customer_101076,23,Male,Hyderabad,Student,2022-09-21,UPI Partner,45.98
101077,Customer_101077,23,Male,Delhi,Salaried,2023-02-01,Mobile App,61.68
101078,Customer_101078,51,Female,Delhi,Student,2023-06-24,Mobile App,97.42
101079,Customer_101079,61,Male,Bangalore,Student,2023-04-18,UPI Partner,65.58
101080,Customer_101080,40,Female,Delhi,Retired,2023-01-06,Branch,48.44
101081,Customer_101081,36,Female,Bangalore,Salaried,2022-05-30,Branch,41.59
101082,Customer_101082,56,Female,Bangalore,Salaried,2024-03-24,Internet Banking,68.31
101083,Customer_101083,29,Female,Hyderabad,Self Employed,2024-01-23,Branch,43.1
101084,Customer_101084,62,Female,Mumbai,Student,2023-04-13,Mobile App,41.44
101085,Customer_101085,61,Male,Hyderabad,Student,2022-01-22,UPI Partner,78.16
101086,Customer_101086,63,Male,Mumbai,Student,2024-01-14,Mobile App,24.43
101087,Customer_101087,40,Male,Ahmedabad,Salaried,2023-03-27,Internet Banking,10.74
101088,Customer_101088,60,Male,Hyderabad,Self Employed,2023-05-06,Internet Banking,76.38
101089,Customer_101089,56,Male,Mumbai,Salaried,2022-03-05,Internet Banking,38.68
101090,Customer_101090,48,Male,Chennai,Salaried,2024-02-23,UPI Partner,69.22
101091,Customer_101091,44,Female,Bangalore,Retired,2023-06-13,Branch,55.7
101092,Customer_101092,52,Female,Kolkata,Salaried,2024-03-04,UPI Partner,41.82
101093,Customer_101093,27,Male,Mumbai,Salaried,2023-10-08,Mobile App,77.47
101094,Customer_101094,42,Male,Delhi,Self Employed,2023-04-16,Mobile App,42.59
101095,Customer_101095,24,Female,Chennai,Salaried,2022-12-07,UPI Partner,31.16
101096,Customer_101096,48,Male,Delhi,Student,2023-05-18,Mobile App,63.36
101097,Customer_101097,41,Female,Pune,Salaried,2023-07-05,Branch,62.14
101098,Customer_101098,46,Female,Ahmedabad,Student,2022-10-07,Branch,34.39
101099,Customer_101099,29,Male,Pune,Salaried,2023-03-07,Internet Banking,59.4
101100,Customer_101100,48,Female,Mumbai,Self Employed,2022-05-06,Branch,30.93
101101,Customer_101101,51,Male,Pune,Salaried,2024-01-16,Branch,59.82
101102,Customer_101102,64,Male,Mumbai,Small Business,2022-07-14,Internet Banking,57.75
101103,Customer_101103,64,Male,Chennai,Salaried,2022-12-12,UPI Partner,49.78
101104,Customer_101104,28,Female,Mumbai,Student,2022-05-12,UPI Partner,89.0
101105,Customer_101105,60,Male,Delhi,Small Business,2023-10-02,Mobile App,17.85
101106,Customer_101106,54,Female,Bangalore,Student,2024-03-13,Mobile App,51.98
101107,Customer_101107,36,Male,Hyderabad,Salaried,2022-10-09,Branch,60.81
101108,Customer_101108,23,Male,Hyderabad,Student,2024-03-16,UPI Partner,65.97
101109,Customer_101109,60,Male,Bangalore,Student,2022-07-11,Branch,54.51
101110,Customer_101110,28,Male,Hyderabad,Student,2024-02-01,Mobile App,89.44
101111,Customer_101111,27,Male,Delhi,Salaried,2022-06-27,Mobile App,51.89
101112,Customer_101112,58,Male,Hyderabad,Small Business,2024-02-11,UPI Partner,30.7
101113,Customer_101113,37,Female,Bangalore,Salaried,2023-06-25,Internet Banking,48.34
101114,Customer_101114,38,Male,Pune,Salaried,2022-03-29,Mobile App,38.05
101115,Customer_101115,41,Female,Pune,Self Employed,2023-06-10,Mobile App,70.54
101116,Customer_101116,46,Male,Bangalore,Salaried,2023-08-07,Branch,64.42
101117,Customer_101117,38,Female,Mumbai,Salaried,2022-05-16,Mobile App,83.27
101118,Customer_101118,30,Female,Hyderabad,Self Employed,2023-03-20,Branch,51.59
101119,Customer_101119,48,Male,Hyderabad,Salaried,2023-03-31,Mobile App,82.24
101120,Customer_101120,61,Female,Hyderabad,Salaried,2022-11-04,UPI Partner,45.22
101121,Customer_101121,54,Male,Bangalore,Salaried,2023-05-03,UPI Partner,57.4
101122,Customer_101122,37,Male,Chennai,Student,2023-01-19,Branch,64.11
101123,Customer_101123,58,Female,Bangalore,Student,2023-03-19,UPI Partner,65.82
101124,Customer_101124,21,Female,Chennai,Small Business,2024-03-16,Internet Banking,49.25
101125,Customer_101125,51,Male,Chennai,Small Business,2024-02-14,Internet Banking,70.63
101126,Customer_101126,53,Female,Kolkata,Student,2023-10-04,Mobile App,49.86
101127,Customer_101127,28,Female,Delhi,Salaried,2023-07-10,Internet Banking,51.06
101128,Customer_101128,44,Female,Bangalore,Student,2023-06-15,Mobile App,52.93
101129,Customer_101129,40,Male,Delhi,Student,2022-04-22,UPI Partner,56.86
101130,Customer_101130,63,Female,Mumbai,Student,2023-01-29,Branch,74.4
101131,Customer_101131,29,Female,Mumbai,Self Employed,2022-05-03,Branch,87.21
101132,Customer_101132,26,Female,Chennai,Small Business,2022-10-10,Mobile App,19.56
101133,Customer_101133,27,Female,Bangalore,Salaried,2022-03-08,Internet Banking,45.0
101134,Customer_101134,32,Female,Kolkata,Retired,2022-10-11,UPI Partner,79.36
101135,Customer_101135,29,Male,Bangalore,Small Business,2023-10-03,Internet Banking,43.21
101136,Customer_101136,36,Female,Bangalore,Self Employed,2023-08-12,UPI Partner,71.36
101137,Customer_101137,55,Female,Ahmedabad,Salaried,2023-07-23,Branch,51.31
101138,Customer_101138,39,Female,Delhi,Salaried,2022-05-23,Branch,57.68
101139,Customer_101139,42,Female,Mumbai,Small Business,2022-06-22,UPI Partner,76.99
101140,Customer_101140,49,Female,Chennai,Salaried,2023-01-04,Internet Banking,31.11
101141,Customer_101141,26,Female,Pune,Student,2022-12-02,Branch,57.12
101142,Customer_101142,52,Female,Bangalore,Student,2022-05-04,Mobile App,63.27
101143,Customer_101143,61,Female,Mumbai,Self Employed,2023-04-06,UPI Partner,28.25
101144,Customer_101144,47,Female,Kolkata,Salaried,2024-03-11,Mobile App,68.74
101145,Customer_101145,23,Male,Hyderabad,Salaried,2023-01-30,Branch,34.97
101146,Customer_101146,52,Female,Chennai,Salaried,2022-02-04,Branch,50.4
101147,Customer_101147,52,Female,Bangalore,Salaried,2024-01-14,Branch,46.89
101148,Customer_101148,28,Male,Mumbai,Small Business,2022-05-14,Branch,36.15
101149,Customer_101149,44,Male,Delhi,Small Business,2023-03-02,Mobile App,99.0
101150,Customer_101150,53,Male,Bangalore,Self Employed,2022-06-24,Branch,28.41
101151,Customer_101151,41,Female,Ahmedabad,Salaried,2023-05-30,UPI Partner,64.1
101152,Customer_101152,56,Female,Pune,Retired,2023-12-21,UPI Partner,56.9
101153,Customer_101153,52,Male,Hyderabad,Salaried,2022-01-27,Branch,59.28
101154,Customer_101154,34,Female,Bangalore,Self Employed,2022-02-26,Branch,15.76
101155,Customer_101155,26,Female,Delhi,Student,2022-09-02,Mobile App,45.34
101156,Customer_101156,43,Female,Mumbai,Retired,2023-09-25,Internet Banking,38.68
101157,Customer_101157,59,Male,Chennai,Salaried,2024-03-06,Branch,34.89
101158,Customer_101158,42,Male,Ahmedabad,Self Employed,2023-09-23,Branch,79.83
101159,Customer_101159,57,Male,Delhi,Salaried,2023-08-08,Branch,59.73
101160,Customer_101160,46,Male,Pune,Salaried,2024-03-09,Internet Banking,55.62
101161,Customer_101161,33,Male,Chennai,Salaried,2023-10-30,UPI Partner,52.61
101162,Customer_101162,46,Male,Mumbai,Salaried,2022-10-09,Branch,66.64
101163,Customer_101163,32,Female,Mumbai,Salaried,2024-01-24,UPI Partner,40.76
101164,Customer_101164,59,Male,Chennai,Salaried,2022-05-17,Mobile App,66.18
101165,Customer_101165,49,Male,Kolkata,Salaried,2022-06-29,Branch,75.81
101166,Customer_101166,33,Female,Kolkata,Small Business,2023-07-10,Internet Banking,35.55
101167,Customer_101167,63,Male,Kolkata,Self Employed,2022-12-02,Internet Banking,65.51
101168,Customer_101168,29,Female,Bangalore,Self Employed,2023-02-07,Mobile App,65.71
101169,Customer_101169,63,Female,Mumbai,Self Employed,2024-01-10,UPI Partner,63.12
101170,Customer_101170,49,Male,Ahmedabad,Self Employed,2022-07-10,UPI Partner,67.42
101171,Customer_101171,39,Male,Hyderabad,Salaried,2022-05-05,Branch,62.31
101172,Customer_101172,56,Female,Bangalore,Small Business,2022-01-04,UPI Partner,44.86
101173,Customer_101173,52,Female,Mumbai,Salaried,2023-06-02,Branch,45.95
101174,Customer_101174,54,Male,Hyderabad,Small Business,2023-04-30,Branch,48.14
101175,Customer_101175,49,Female,Hyderabad,Retired,2023-10-04,UPI Partner,51.25
101176,Customer_101176,58,Male,Delhi,Salaried,2022-06-01,Mobile App,48.26
101177,Customer_101177,29,Male,Chennai,Self Employed,2024-01-08,Branch,41.36
101178,Customer_101178,22,Male,Bangalore,Salaried,2023-07-13,Mobile App,74.17
101179,Customer_101179,28,Female,Hyderabad,Salaried,2023-04-21,Branch,65.82
101180,Customer_101180,24,Male,Hyderabad,Salaried,2023-10-13,Branch,76.0
101181,Customer_101181,23,Male,Hyderabad,Self Employed,2022-04-03,Branch,57.7
101182,Customer_101182,25,Male,Ahmedabad,Salaried,2023-05-11,Internet Banking,58.78
101183,Customer_101183,31,Female,Chennai,Self Employed,2023-04-16,UPI Partner,61.02
101184,Customer_101184,30,Female,Hyderabad,Small Business,2023-01-07,Internet Banking,1.0
101185,Customer_101185,62,Male,Bangalore,Self Employed,2023-04-13,Branch,21.81
101186,Customer_101186,27,Male,Mumbai,Salaried,2023-11-05,Mobile App,50.94
101187,Customer_101187,51,Male,Pune,Retired,2022-12-06,Branch,33.85
101188,Customer_101188,37,Female,Chennai,Small Business,2023-11-02,Internet Banking,62.1
101189,Customer_101189,54,Female,Mumbai,Salaried,2024-01-21,Mobile App,70.67
101190,Customer_101190,56,Male,Ahmedabad,Retired,2022-04-02,Mobile App,70.18
101191,Customer_101191,58,Male,Mumbai,Small Business,2022-01-05,Mobile App,72.0
101192,Customer_101192,45,Female,Chennai,Retired,2024-01-30,Branch,71.89
101193,Customer_101193,50,Male,Delhi,Self Employed,2022-02-19,Branch,48.84
101194,Customer_101194,35,Male,Hyderabad,Small Business,2023-07-27,Branch,36.84
101195,Customer_101195,25,Female,Delhi,Salaried,2022-02-15,Branch,40.02
101196,Customer_101196,46,Female,Pune,Salaried,2022-10-10,Internet Banking,87.51
101197,Customer_101197,44,Male,Delhi,Self Employed,2023-12-14,Internet Banking,52.4
101198,Customer_101198,24,Male,Delhi,Self Employed,2023-02-19,Mobile App,60.45
101199,Customer_101199,41,Female,Mumbai,Salaried,2023-01-10,Branch,78.06
101200,Customer_101200,49,Male,Hyderabad,Salaried,2023-07-24,UPI Partner,70.14
101201,Customer_101201,55,Male,Kolkata,Self Employed,2022-09-15,Branch,57.05
101202,Customer_101202,23,Male,Bangalore,Self Employed,2022-06-23,Mobile App,37.45
101203,Customer_101203,56,Female,Delhi,Salaried,2022-01-29,UPI Partner,66.32
101204,Customer_101204,40,Male,Bangalore,Self Employed,2023-11-02,Internet Banking,65.49
101205,Customer_101205,34,Male,Delhi,Salaried,2022-09-28,Mobile App,65.7
101206,Customer_101206,24,Male,Bangalore,Salaried,2022-07-23,Internet Banking,32.27
101207,Customer_101207,40,Male,Hyderabad,Self Employed,2024-02-28,Internet Banking,63.98
101208,Customer_101208,40,Male,Bangalore,Small Business,2024-01-09,Branch,63.36
101209,Customer_101209,58,Female,Bangalore,Salaried,2024-03-09,Mobile App,68.66
101210,Customer_101210,62,Female,Delhi,Salaried,2022-06-28,UPI Partner,29.26
101211,Customer_101211,58,Female,Bangalore,Salaried,2022-02-09,Mobile App,80.34
101212,Customer_101212,45,Female,Kolkata,Salaried,2023-04-23,Branch,62.37
101213,Customer_101213,25,Male,Delhi,Small Business,2022-06-03,Branch,65.61
101214,Customer_101214,21,Female,Bangalore,Salaried,2024-03-04,UPI Partner,50.64
101215,Customer_101215,50,Male,Bangalore,Student,2023-05-06,UPI Partner,57.44
101216,Customer_101216,28,Female,Hyderabad,Salaried,2022-10-12,Internet Banking,53.94
101217,Customer_101217,52,Female,Delhi,Student,2023-07-31,Mobile App,64.17
101218,Customer_101218,23,Male,Bangalore,Salaried,2022-10-26,Internet Banking,79.12
101219,Customer_101219,54,Male,Hyderabad,Self Employed,2022-09-08,UPI Partner,65.55
101220,Customer_101220,21,Male,Hyderabad,Self Employed,2023-06-08,Internet Banking,59.28
101221,Customer_101221,48,Female,Kolkata,Self Employed,2024-03-24,Branch,68.27
101222,Customer_101222,61,Female,Hyderabad,Retired,2024-02-08,Internet Banking,64.21
101223,Customer_101223,44,Male,Delhi,Retired,2022-01-15,UPI Partner,58.52
101224,Customer_101224,31,Female,Pune,Salaried,2023-03-03,Internet Banking,47.98
101225,Customer_101225,41,Female,Pune,Self Employed,2023-07-21,Mobile App,33.69
101226,Customer_101226,34,Female,Kolkata,Salaried,2022-10-13,Internet Banking,48.95
101227,Customer_101227,52,Male,Kolkata,Small Business,2023-11-25,Branch,51.15
101228,Customer_101228,24,Male,Mumbai,Salaried,2024-01-24,UPI Partner,84.77
101229,Customer_101229,47,Male,Chennai,Student,2023-01-25,Mobile App,68.01
101230,Customer_101230,32,Female,Mumbai,Retired,2023-12-24,Mobile App,30.25
101231,Customer_101231,21,Female,Hyderabad,Small Business,2024-03-24,Mobile App,47.41
101232,Customer_101232,28,Male,Pune,Self Employed,2022-05-29,UPI Partner,62.14
101233,Customer_101233,42,Male,Chennai,Student,2023-01-24,Mobile App,32.47
101234,Customer_101234,56,Male,Hyderabad,Small Business,2022-03-12,Mobile App,34.82
101235,Customer_101235,46,Male,Pune,Student,2023-05-29,UPI Partner,45.66
101236,Customer_101236,48,Female,Bangalore,Salaried,2022-09-11,UPI Partner,83.88
101237,Customer_101237,35,Female,Hyderabad,Small Business,2023-08-28,UPI Partner,29.09
101238,Customer_101238,35,Female,Hyderabad,Salaried,2023-01-10,Internet Banking,50.12
101239,Customer_101239,48,Female,Hyderabad,Salaried,2022-06-10,Internet Banking,50.72
101240,Customer_101240,48,Male,Chennai,Retired,2022-07-28,Branch,46.56
101241,Customer_101241,35,Female,Hyderabad,Small Business,2022-11-24,Branch,49.3
101242,Customer_101242,61,Male,Kolkata,Student,2022-02-05,Branch,66.38
101243,Customer_101243,41,Male,Ahmedabad,Self Employed,2022-08-13,Internet Banking,83.4
101244,Customer_101244,45,Male,Hyderabad,Retired,2023-11-16,Internet Banking,38.03
101245,Customer_101245,43,Male,Mumbai,Salaried,2022-06-13,Mobile App,47.85
101246,Customer_101246,44,Male,Hyderabad,Salaried,2023-03-29,Mobile App,68.96
101247,Customer_101247,63,Male,Bangalore,Salaried,2022-09-27,Branch,49.3
101248,Customer_101248,48,Male,Delhi,Salaried,2023-09-17,Internet Banking,44.31
101249,Customer_101249,44,Female,Kolkata,Student,2022-03-17,UPI Partner,32.15
101250,Customer_101250,30,Female,Bangalore,Student,2022-01-13,Mobile App,57.9
101251,Customer_101251,43,Female,Bangalore,Small Business,2022-10-24,Internet Banking,41.87
101252,Customer_101252,61,Female,Hyderabad,Salaried,2023-12-09,Mobile App,35.31
101253,Customer_101253,23,Female,Pune,Salaried,2022-01-18,Internet Banking,45.45
101254,Customer_101254,32,Male,Chennai,Student,2022-01-20,UPI Partner,61.74
101255,Customer_101255,60,Male,Mumbai,Salaried,2023-09-04,Internet Banking,36.74
101256,Customer_101256,55,Male,Bangalore,Small Business,2022-04-11,Internet Banking,91.65
101257,Customer_101257,60,Male,Mumbai,Student,2022-04-24,Branch,39.88
101258,Customer_101258,56,Male,Mumbai,Student,2022-06-24,Branch,27.63
101259,Customer_101259,33,Male,Bangalore,Small Business,2024-01-16,Internet Banking,49.93
101260,Customer_101260,61,Female,Ahmedabad,Self Employed,2023-08-08,Branch,70.29
101261,Customer_101261,56,Female,Hyderabad,Self Employed,2023-09-19,UPI Partner,40.79
101262,Customer_101262,21,Male,Delhi,Salaried,2022-05-26,UPI Partner,49.1
101263,Customer_101263,48,Male,Delhi,Small Business,2022-04-23,UPI Partner,23.44
101264,Customer_101264,23,Female,Hyderabad,Salaried,2022-06-15,Mobile App,84.64
101265,Customer_101265,47,Male,Delhi,Self Employed,2023-12-29,UPI Partner,17.44
101266,Customer_101266,58,Female,Mumbai,Student,2022-09-12,Branch,53.79
101267,Customer_101267,47,Female,Mumbai,Student,2022-05-07,Internet Banking,40.26
101268,Customer_101268,47,Female,Delhi,Student,2022-11-25,UPI Partner,67.72
101269,Customer_101269,54,Female,Chennai,Salaried,2022-07-01,Internet Banking,88.29
101270,Customer_101270,36,Female,Pune,Salaried,2022-02-16,Branch,59.61
101271,Customer_101271,62,Female,Mumbai,Self Employed,2024-01-01,Internet Banking,39.56
101272,Customer_101272,40,Female,Ahmedabad,Salaried,2024-03-07,Internet Banking,46.9
101273,Customer_101273,24,Male,Mumbai,Small Business,2023-02-27,UPI Partner,55.42
101274,Customer_101274,39,Male,Bangalore,Salaried,2023-08-04,Branch,92.58
101275,Customer_101275,55,Male,Chennai,Small Business,2024-03-13,Branch,63.29
101276,Customer_101276,36,Female,Mumbai,Salaried,2022-08-15,Mobile App,59.52
101277,Customer_101277,23,Male,Pune,Student,2023-12-03,Branch,83.32
101278,Customer_101278,61,Male,Delhi,Salaried,2022-07-03,UPI Partner,73.41
101279,Customer_101279,37,Male,Ahmedabad,Self Employed,2022-02-23,Internet Banking,86.94
101280,Customer_101280,37,Female,Hyderabad,Salaried,2024-01-26,Internet Banking,73.53
101281,Customer_101281,61,Male,Mumbai,Small Business,2022-04-23,UPI Partner,47.31
101282,Customer_101282,29,Male,Hyderabad,Self Employed,2024-02-22,Branch,69.62
101283,Customer_101283,61,Female,Hyderabad,Salaried,2023-01-22,UPI Partner,67.6
101284,Customer_101284,49,Male,Ahmedabad,Salaried,2023-10-07,UPI Partner,13.68
101285,Customer_101285,25,Male,Hyderabad,Salaried,2023-11-08,Mobile App,71.82
101286,Customer_101286,55,Male,Hyderabad,Student,2022-04-16,Internet Banking,62.94
101287,Customer_101287,41,Male,Kolkata,Salaried,2022-06-19,Internet Banking,61.17
101288,Customer_101288,30,Male,Hyderabad,Retired,2022-05-10,Branch,25.45
101289,Customer_101289,47,Male,Hyderabad,Salaried,2023-08-21,Branch,40.82
101290,Customer_101290,28,Male,Bangalore,Small Business,2024-02-06,Branch,71.6
101291,Customer_101291,49,Female,Bangalore,Small Business,2023-02-11,UPI Partner,39.57
101292,Customer_101292,44,Female,Mumbai,Self Employed,2023-11-09,Branch,48.51
101293,Customer_101293,30,Female,Hyderabad,Salaried,2024-02-12,UPI Partner,65.2
101294,Customer_101294,57,Female,Mumbai,Small Business,2023-11-02,UPI Partner,49.56
101295,Customer_101295,24,Female,Ahmedabad,Small Business,2022-07-26,UPI Partner,66.33
101296,Customer_101296,21,Male,Mumbai,Retired,2022-02-05,Branch,69.16
101297,Customer_101297,52,Male,Hyderabad,Student,2022-07-26,UPI Partner,61.66
101298,Customer_101298,63,Female,Bangalore,Retired,2023-07-27,Internet Banking,41.7
101299,Customer_101299,32,Female,Chennai,Student,2023-01-03,Mobile App,54.82
101300,Customer_101300,56,Male,Chennai,Self Employed,2024-02-16,Mobile App,59.92
101301,Customer_101301,31,Male,Chennai,Salaried,2023-04-19,UPI Partner,68.55
101302,Customer_101302,37,Female,Bangalore,Salaried,2022-02-11,UPI Partner,61.63
101303,Customer_101303,47,Female,Chennai,Student,2022-02-22,Internet Banking,21.85
101304,Customer_101304,38,Female,Ahmedabad,Salaried,2023-05-03,Internet Banking,89.99
